Adresse;Name;Größe
"$06D6A";"Wartezeit fuer Absenkung der khwKH_ZUKL";"1x1"
"$06D66";"Wartezeit zw. zwei Zuschaltvorgaengen";"1x1"
"$06D72";"KWH Wartezeit nach Startabwurf";"1x1"
"$06D74";"Drehzahlanhebung bei aktivierter Kuehlwasserheizung";"1x1"
"$06D64";"Schalter ob PBM vom Generator invertiert";"1x1"
"$052B6";"Aussperrzeit";"1x1"
"$052B8";"Einschaltsperrzeit";"1x1"
"$052B4";"Einsperrzeit";"1x1"
"$0529E";"N_Anfahr - Offset";"1x1"
"$0529C";"N_Anfahr - Schwelle";"1x1"
"$052AA";"N_Beschleunigung - Offset";"1x1"
"$052A8";"N_Beschleunigung - Schwelle";"1x1"
"$052BA";"Sollwert LL Drehzahl Klima";"1x1"
"$052B2";"N_Sturz - Offset";"1x1"
"$052B0";"N_Sturz - Schwelle";"1x1"
"$052A2";"PWG/dt - Offset";"1x1"
"$052A0";"PWG/dt - Schwelle";"1x1"
"$05292";"PWG - Offset";"1x1"
"$05290";"PWG - Schwelle";"1x1"
"$0529A";"V_Anfahr - Offset";"1x1"
"$05298";"V_Anfahr - Schwelle";"1x1"
"$052A6";"V_Beschleunigung - Offset";"1x1"
"$052A4";"V_Beschleunigung - Schwelle";"1x1"
"$05296";"VzuN - Offset";"1x1"
"$05294";"VzuN - Schwelle";"1x1"
"$052AE";"Wassertemperatur - Offset";"1x1"
"$052AC";"Wassertemperatur - Schwelle";"1x1"
"$07450";"Ausschaltschwelle WTF";"1x1"
"$07454";"Ausschaltschwelle FGG";"1x1"
"$0744E";"Einschaltschwelle WTF";"1x1"
"$07452";"Einschaltschwelle FGG";"1x1"
"$0736E";"Berechnung der Luefteransteuerzeit t = f(WTF, VB)";"8x14"
"$07456";"GF fuer TP-Filter Verbrauch fuer Kuehlerluefter";"1x1"
"$0543A";"Verstaerkungskoeffizient";"1x1"
"$0543C";"Normierungsexponent";"1x1"
"$054A6";"LDR Adaption des DT1-Gedaechtnisfaktors f(n)";"16x1"
"$05462";"LDR Adaption der D-Verstaerkung f(n)";"16x1"
"$0530C";"LDR Schwelle fuer Drehzahl sportlich";"1x1"
"$05314";"LDR PT1-Gedaechtnisfaktor fuer Signalabfall";"1x1"
"$05312";"LDR PT1-Gedaechtnisfaktor fuer Signalanstieg";"1x1"
"$05308";"LDR Schwelle fuer Fahrpedal sportlich";"1x1"
"$0530A";"LDR Schwelle fuer Fahrpedalaenderung sportlich";"1x1"
"$0530E";"LDR Hystereseschwelle zum Schalten auf oeko";"1x1"
"$05310";"LDR Hystereseschwelle zum Schalten auf sportlich";"1x1"
"$0541A";"LDR obere Begrenzung des Stellgliedes TV = f(N)";"16x1"
"$053D6";"LDR untere Begrenzung des Stellgliedes TV = f(N)";"16x1"
"$05364";"LDR Fenster Kleinsignal I-Anteil Param.-Satz 1";"1x1"
"$05368";"LDR I-Verstaerkung neg. Grosssignal Param.-Satz 1";"1x1"
"$0536C";"LDR Normierungsexponent I-Anteil Parameter-Satz 1";"1x1"
"$0536A";"LDR I-Verstaerkung pos. Grosssignal Param.-Satz 1";"1x1"
"$05366";"LDR I-Verstaerkung Kleinsignal Parameter-Satz 1";"1x1"
"$05392";"LDR Adaption der I-Verstaerkung f(n)";"16x1"
"$06138";"LDR Abschaltzeit nach Kaltstart = f(T_W)";"10x1"
"$052CE";"ATM Initial..-Wert P_ATM, ADF nicht bestueckt";"1x1"
"$052CA";"ATM obere N-Schwelle bei Ermittlung P_ATM aus LDF";"1x1"
"$052D6";"ATM zulaessige Druck-Aweichung  ADF / LDF";"1x1"
"$052D4";"ATM obere N-Schwelle fuer ADF/LDF-Plausibilitaet";"1x1"
"$052CC";"ATM Wartezeit bei Ermittlung P_ATM aus LDF";"1x1"
"$052D2";"ATM obere ARF-TV-Schwelle fuer P_ATM aus LDF";"1x1"
"$052D0";"ATM obere DKR-TV-Schwelle fuer P_ATM aus LDF";"1x1"
"$054D0";"ATM Druckdifferenz-Korrektur-KL   dP_ATM = f(N)";"2x1"
"$054C6";"LDF Filterzeitkonstante  Druckfuehler";"1x1"
"$05A82";"Max.wertekennlinie = f( P_ATM, n )";"10x10"
"$05990";"Korrekturkennfeld = f( P_ATM,M_E ), Ueberdruckber.";"9x9"
"$05316";"LDR Fenster Kleinsignal P-Anteil Param.-Satz 1";"1x1"
"$0531A";"LDR P-Verstaerkung neg. Grosssignal Param.-Satz 1";"1x1"
"$0531E";"LDR Normierungsexponent P-Anteil Parameter-Satz 1";"1x1"
"$0531C";"LDR P-Verstaerkung pos. Grosssignal Param.-Satz 1";"1x1"
"$05318";"LDR P-Verstaerkung Kleinsignal Parameter-Satz 1";"1x1"
"$05344";"LDR Adaption der P-Verstaerkung f(n)";"16x1"
"$05B62";"LDR Schwelle fuer Regelung ausschalten";"10x1"
"$05B8E";"LDR Schwelle fuer Regelung einschalten";"10x1"
"$052F4";"LDR TV-VGW I-Anteil EPW im Betriebsbereich 1";"1x1"
"$052F8";"LDR TV-VGW I-Anteil EPW im Betriebsbereich 1";"1x1"
"$05300";"LDR obere M_E-Schwelle fuer Betriebsbereich 3";"1x1"
"$05302";"LDR obere M_E-Schwelle fuer Betriebsbereich 4";"1x1"
"$05306";"LDR maximal zul. negative Regelabweichung";"1x1"
"$05304";"LDR maximal zul. positive Regelabweichung";"1x1"
"$052F2";"LDR obere N-Schwelle fuer Betriebsbereich 1";"1x1"
"$052FC";"LDR obere N-Schwelle fuer Betriebsbereich 2";"1x1"
"$052FE";"LDR obere N-Schwelle fuer Betriebsbereich 3";"1x1"
"$052F6";"LDR TV-VGW fuer EPW im Betriebsbereich 1";"1x1"
"$052FA";"LDR TV-VGW fuer EPW im Betriebsbereich 2";"1x1"
"$052EA";"LDR Fensterbreite Kleinsignal bei neg. Vorst.";"1x1"
"$052E2";"LDR Fensterbreite Kleinsignal bei pos. Vorst.";"1x1"
"$052E8";"LDR Gedaechtnisfaktor bei neg. Vorsteuerung";"1x1"
"$052E0";"LDR Gedaechtnisfaktor pos. Vorsteuern";"1x1"
"$052EE";"LDR Verstaerk. Gross-S. neg. Vorsteuern";"1x1"
"$052F0";"LDR Normierungsexponent  Vorsteuern";"1x1"
"$052E6";"LDR Verstaerk. Gross-S. pos. Vorsteuern";"1x1"
"$052EC";"LDR Verstaerk. Klein-S. neg. Vorsteuern";"1x1"
"$052E4";"LDR Verstaerk. Klein-S. pos. Vorsteuern";"1x1"
"$052DA";"LDR min. zulaessiger Sollwert-Abgleich";"1x1"
"$052D8";"LDR max. zulaessiger Sollwert-Abgleich";"1x1"
"$052DC";"LDR untere absolute Sollwertgrenze";"1x1"
"$052DE";"LDR untere absolute Sollwertgrenze";"1x1"
"$05510";"LDR Sollwert-oeko-Grundkennfeld  P_L = f(N, M_E)";"10x16"
"$05758";"LDR Sollwert-sport-Grundkennfeld  P_L = f(N, M_E)";"10x16"
"$05A44";"LDR Sollwertkorrektur(Ueberdruck) FAKT = f(T_L)";"7x1"
"$0605E";"LDR Korrekturkennfeld = f( P_ATM,M_E ) f. Steuerung";"9x9"
"$06112";"LDR Korrektur FAKT = f(T_L) fuer Steuerung";"7x1"
"$05BEA";"LDR Steuer-oeko-Grundkennfeld  TV = f(N, M_E)";"16x16"
"$05E32";"LDR Steuer-sport-Grundkennfeld  TV = f(N, M_E)";"16x16"
"$04EEC";"ARD Koeffizient  D-Regler        CAN-Eingriff";"1x1"
"$04EEE";"ARD Normierungsexponent D-Regler CAN-Eingriff";"1x1"
"$04EDC";"ARD Fenster Kleinsignal I-Regler CAN-Eingriff";"1x1"
"$04EE0";"ARD I-Verstaerkung neg. Gross-S. CAN-Eingriff";"1x1"
"$04EE4";"ARD Normierungsexponent I-Regler CAN-Eingriff";"1x1"
"$04EE2";"ARD I-Verstaerkung pos. Gross-S. CAN-Eingriff";"1x1"
"$04EDE";"ARD I-Verstaerkung Kleinsignal   CAN-Eingriff";"1x1"
"$04EF0";"ARD quadrat. G-Faktor D-Regler   CAN-Eingriff";"1x1"
"$04EF2";"ARD linearer G-Faktor D-Regler   CAN-Eingriff";"1x1"
"$04EF4";"ARD konstanter G-Faktor D-Regler CAN-Eingriff";"1x1"
"$04EE6";"ARD quadrat. G-Faktor   PT1-Gl.  CAN-Eingriff";"1x1"
"$04EE8";"ARD linearer G-Faktor   PT1-Gl.  CAN-Eingriff";"1x1"
"$04EEA";"ARD konstanter G-Faktor PT1-Gl.  CAN-Eingriff";"1x1"
"$04ECC";"ARD Fenster Kleinsignal I-Regler Init. Fuehrung";"1x1"
"$04ED0";"ARD I-Verstaerkung neg. Gross-S. Init. Fuehrung";"1x1"
"$04ED4";"ARD Normierungsexponent I-Regler Init. Fuehrung";"1x1"
"$04ED2";"ARD I-Verstaerkung pos. Gross-S. Init. Fuehrung";"1x1"
"$04ECE";"ARD I-Verstaerkung Kleinsignal   Init. Fuehrung";"1x1"
"$04ED6";"ARD quadrat. G-Faktor   PT1-Gl.  Init. Fuehrung";"1x1"
"$04ED8";"ARD linearer G-Faktor   PT1-Gl.  Init. Fuehrung";"1x1"
"$04EDA";"ARD konstanter G-Faktor PT1-Gl.  Init. Fuehrung";"1x1"
"$04F06";"ARD Koeffizient  D-Regler        allgemein";"1x1"
"$04F08";"ARD Normierungsexponent D-Regler allgemein";"1x1"
"$04EF6";"ARD Fenster Kleinsignal I-Regler allgemein";"1x1"
"$04EFA";"ARD I-Verstaerkung neg. Gross-S. allgemein";"1x1"
"$04EFE";"ARD Normierungsexponent I-Regler allgemein";"1x1"
"$04EFC";"ARD I-Verstaerkung pos. Gross-S. allgemein";"1x1"
"$04EF8";"ARD I-Verstaerkung Kleinsignal   allgemein";"1x1"
"$04F0A";"ARD quadrat. G-Faktor   D-Regler allgemein";"1x1"
"$04F0C";"ARD linearer G-Faktor   D-Regler allgemein";"1x1"
"$04F0E";"ARD konstanter G-Faktor D-Regler allgemein";"1x1"
"$04F00";"ARD quadrat. G-Faktor   PT1-Gl.  allgemein";"1x1"
"$04F02";"ARD linearer G-Faktor   PT1-Gl.  allgemein";"1x1"
"$04F04";"ARD kontsanter G-Faktor PT1-Gl.  allgemein";"1x1"
"$04F72";"ARD quadrat. G-Faktor   D-Regler Leerlauf + oGG";"1x1"
"$04F74";"ARD linearer G-Faktor   D-Regler Leerlauf + oGG";"1x1"
"$04F76";"ARD konstanter G-Faktor D-Regler Leerlauf + oGG";"1x1"
"$04F7C";"ARD quadrat. G-Faktor   D-Regler Leerlauf + mGG";"1x1"
"$04F7E";"ARD linearer G-Faktor   D-Regler Leerlauf + mGG";"1x1"
"$04F80";"ARD konstanter G-Faktor D-Regler Leerlauf + mGG";"1x1"
"$04F5E";"ARD Fenster Kleinsignal I-Regler Leerlauf";"1x1"
"$04F62";"ARD I-Verstaerkung neg. Gross-S. Leerlauf";"1x1"
"$04F66";"ARD Normierungsexponent I-Regler Leerlauf";"1x1"
"$04F64";"ARD I-Verstaerkung pos. Gross-S. Leerlauf";"1x1"
"$04F60";"ARD I-Verstaerkung Kleinsignal   Leerlauf";"1x1"
"$02102";"zulaessiger Tip-Bereich (+/-). Ausserhalb: SET";"1x1"
"$0210A";"Konfiguration Bedienteil";"1x1"
"$02108";"FGR Vsoll-Offsetschwelle zur Freigabe Integrator";"1x1"
"$02104";"FGR maximal erlaubte Sollgeschwindigkeit";"1x1"
"$02106";"FGR minimal erlaubte Sollgeschwindigkeit";"1x1"
"$020FE";"FGR Zeit fuer SET (danach folgt Ein+/-)";"1x1"
"$02100";"FGR V-Inkrement Tip-Up/ V-Dekrement Tip-Down";"1x1"
"$020FC";"FGR Zeit fuer Tip-Up / Tip-Down";"1x1"
"$04F78";"ARD Koeffizient  D-Regler        Leerlauf + mGG";"1x1"
"$04F7A";"ARD Normierungsexponent D-Regler Leerlauf + mGG";"1x1"
"$04F6E";"ARD Koeffizient  D-Regler        Leerlauf + oGG";"1x1"
"$04F70";"ARD Normierungsexponent D-Regler Leerlauf + oGG";"1x1"
"$04F68";"ARD quadrat. G-Faktor   PT1-Gl.  Leerlauf";"1x1"
"$04F6A";"ARD linearer G-Faktor   PT1-Gl.  Leerlauf";"1x1"
"$04F6C";"ARD konstanter G-Faktor PT1-Gl.  Leerlauf";"1x1"
"$04F3A";"ARD Koeffizient  D-Regler        mittlere GG";"1x1"
"$04F3C";"ARD Normierungsexponent D-Regler mittlere GG";"1x1"
"$04F2A";"ARD Fenster Kleinsignal I-Regler mittlere GG";"1x1"
"$04F2E";"ARD I-Verstaerkung neg. Gross-S. mittlere GG";"1x1"
"$04F32";"ARD Normierungsexponent I-Regler mittlere GG";"1x1"
"$04F30";"ARD I-Verstaerkung pos. Gross-S. mittlere GG";"1x1"
"$04F2C";"ARD I-Verstaerkung Kleinsignal   mittlere GG";"1x1"
"$04F3E";"ARD quadrat. G-Faktor   D-Regler mittlere GG";"1x1"
"$04F40";"ARD linearer G-Faktor   D-Regler mittlere GG";"1x1"
"$04F42";"ARD konstanter G-Faktor D-Regler mittlere GG";"1x1"
"$04F34";"ARD quadrat. G-Faktor PT1-Gl.    mittlere GG";"1x1"
"$04F36";"ARD linearer G-Faktor PT1-Gl.    mittlere GG";"1x1"
"$04F38";"ARD konstanter G-Faktor PT1-Gl.  mittlere GG";"1x1"
"$01890";"Anfahrdrehmomentenmengenkennlinie";"11x1"
"$04F20";"ARD Koeffizient  D-Regler        obere GG";"1x1"
"$04F22";"ARD Normierungsexponent D-Regler obere GG";"1x1"
"$04F10";"ARD Fenster Kleinsignal I-Regler obere GG";"1x1"
"$04F14";"ARD I-Verstaerkung neg. Gross-S. obere GG";"1x1"
"$04F18";"ARD Normierungsexponent I-Regler obere GG";"1x1"
"$04F16";"ARD I-Verstaerkung pos. Gross-S. obere GG";"1x1"
"$04F12";"ARD I-Verstaerkung Kleinsignal   obere GG";"1x1"
"$04F24";"ARD quadrat. G-Faktor   D-Regler obere GG";"1x1"
"$04F26";"ARD linearer G-Faktor   D-Regler obere GG";"1x1"
"$04F28";"ARD konstanter G-Faktor D-Regler obere GG";"1x1"
"$04F1A";"ARD quadrat. G-Faktor   PT1-Gl.  obere GG";"1x1"
"$04F1C";"ARD linerarer G-Faktor  PT1-Gl.  obere GG";"1x1"
"$04F1E";"ARD konstanter G-Faktor PT1-Gl.  obere GG";"1x1"
"$04EC2";"ARD Fenster Kleinsignal P-Regler";"1x1"
"$04EC6";"ARD P-Verstaerkung negatives Grossignal";"1x1"
"$04ECA";"ARD Normierungsexponent P-Regler";"1x1"
"$04EC8";"ARD P-Verstaerkung positives Grossignal";"1x1"
"$04EC4";"ARD P-Verstaerkung Kleinsignal";"1x1"
"$04EB0";"ARD V/N-Schwelle zur Initial. Differenz. ""Leerlauf""";"1x1"
"$04EB2";"ARD V/N-Schwelle mittlere/obere Getr.-G. ""Leerlauf""";"1x1"
"$04EB4";"ARD V/N-Schwelle untere/mittlere Getr.-G. ""Fahren""";"1x1"
"$04EB6";"ARD V/N-Schwelle mittlere/obere Getr.-G. ""Fahren""";"1x1"
"$04EAE";"ARD obere N-Schwelle fuer ""ARD Leerlauf""";"1x1"
"$04EA8";"ARD Begrenzung des ARD-Differenzierer";"1x1"
"$04EBE";"ARD maximale ARD-Menge (Fuehrungs-F. + Differenz.)";"1x1"
"$04EBA";"ARD mittlere N-Schwelle zur Param.-Auswahl ""Fahren""";"1x1"
"$04EB8";"ARD obere N-Schwelle zur Param.-Auswahl ""Fahren""";"1x1"
"$04EBC";"ARD untere N-Schwelle zur Param.-Auswahl ""Fahren""";"1x1"
"$04EC0";"ARD Wartezeit nach Vorgabe M_Esoll = 0";"1x1"
"$04EAC";"ARD T_W-Schwelle Initial. Differenzierer ""Leerlauf""";"1x1"
"$04EAA";"ARD V-Schwelle zum Abschalten des Differenzierer";"1x1"
"$01678";"Rampenschrittweite ASR Mengeneingriff";"1x1"
"$04F54";"ARD Koeffizient  D-Regler        untere GG";"1x1"
"$04F56";"ARD Normierungsexponent D-Regler untere GG";"1x1"
"$04F44";"ARD Fenster Kleinsignal I-Regler untere GG";"1x1"
"$04F48";"ARD I-Verstaerkung neg. Gross-S. untere GG";"1x1"
"$04F4C";"ARD Normierungsexponent I-Regler untere GG";"1x1"
"$04F4A";"ARD I-Verstaerkung pos. Gross-S. untere GG";"1x1"
"$04F46";"ARD I-Verstaerkung Kleinsignal   untere GG";"1x1"
"$04F58";"ARD quadrat. G-Faktor   D-Regler untere GG";"1x1"
"$04F5A";"ARD linearer G-Faktor   D-Regler untere GG";"1x1"
"$04F5C";"ARD konstanter G-Faktor D-Regler untere GG";"1x1"
"$04F4E";"ARD quadrat. G-Faktor   PT1-Gl.  untere GG";"1x1"
"$04F50";"ARD linearer G-Faktor   PT1-Gl.  untere GG";"1x1"
"$04F52";"ARD konatanter G-Faktor PT1-Gl.  untere GG";"1x1"
"$04978";"BEG Begrenzungsmengenfaktor  f=(ADF,N)";"10x10"
"$04122";"BEG Drehmomentbegrenzung M_E = f(N)";"19x1"
"$04172";"BEG Mengenbegrenzungs-KL (PWG-Ersatz) M_E = f(N)";"7x1"
"$03EAA";"Maximaler Abgleichwert additiv";"1x1"
"$03EA8";"Minimaler Abgleichwert additiv";"1x1"
"$03EAE";"Maximaler Abgleichwert multiplikativ";"1x1"
"$03EAC";"Minimaler Abgleichwert multiplikativ";"1x1"
"$03EA4";"BEG Dekrement f. Absenkung bei Defekterkennung";"1x1"
"$03EA6";"BEG Inkrement f. Anhebung bei Intakterkennung";"1x1"
"$03E9A";"BEG obere N-Schwelle T_W-abhaeng. Vollastanhebung";"1x1"
"$03E9E";"BEG untere N-Schwelle fuer Turboschubbegrenzung";"1x1"
"$03E9C";"BEG untere N-Schwelle T_W-abhaeng. Vollastanhebung";"1x1"
"$03EA2";"BEG obere N-Schwelle f. M_E-Absenkung (Hitzschutz)";"1x1"
"$03E98";"BEG Turboschubbegrenzung  / zul. Mengeninkrement";"1x1"
"$03EA0";"BEG untere N-Schwelle f. M_E-Absenkung (Hitzschutz)";"1x1"
"$04AB8";"BEG Mengenbegrenzungs-KL (Systemfehler) M_E = f(N)";"6x1"
"$04880";"BEG Begrenzungsmengenfaktor  f=(OTF,T_O)";"10x10"
"$041D0";"BEG Rauchbegrenzungs - KF    M_E = f(N, M_L)";"10x16"
"$0210C";"Zeitschwelle Erhoehung Betriebsstundenzaehler";"1x1"
"$02114";"Mengenschelle fuer Betriebsstundenzaehler";"1x1"
"$02112";"Drehzahlschelle fuer Betriebsstundenzaehler";"1x1"
"$0210E";"Timerdauer fuer Betriebsstundenzaehler";"1x1"
"$02110";"Vielfaches der Zeitschwelle fuer ELAB Test";"1x1"
"$04A50";"BEG Begrenzungsmengenfaktor f=(T_W,V)";"2x2"
"$03ED8";"BEG T_W-abh. Vollastanhebung     M_E = f(N, T_W)";"5x11"
"$01680";"AG4-SG  dN/dt-Schwelle waehrend Getriebeeingriff";"1x1"
"$01682";"AG4-SG  Mengeninkrement dM_E/dt beim Hochschalten";"1x1"
"$01684";"AG4-SG  Mengeninkrement dM_E/dt beim Rueckschalten";"1x1"
"$052BE";"Drehzahloffset";"1x1"
"$02120";"obere Drehzahlschwelle fuer ELAB-Test";"1x1"
"$0211E";"untere Drehzahlschwelle fuer ELAB-Test";"1x1"
"$02118";"Startdrehzahl fuer ELAB-Test";"1x1"
"$0211C";"Testdauer fuer ELAB-Test";"1x1"
"$02122";"Wartezeit bis Abfrage auf Drehzahl=0";"1x1"
"$02124";"Maximale Wartezeit auf ELAB-Test Startdrehzahl";"1x1"
"$0211A";"Udig Sollwert DSR fuer ELAB-Test";"1x1"
"$02116";"Wassertemperaturschelle fuer ELAB-Test";"1x1"
"$0166E";"EGS Schrittweite Mengenrampe";"1x1"
"$02126";"Mindesttemperatur fuer WTF dyn. Plaus. Test";"1x1"
"$020DE";"FGR Fenster Kleinsignal P-Regler Rampe WA";"1x1"
"$020E2";"FGR P-Verstaerkung neg. Gross-S. Rampe WA";"1x1"
"$020E6";"FGR Normierungsexponent P-Regler Rampe WA";"1x1"
"$020E4";"FGR P-Verstaerkung pos. Gross-S. Rampe WA";"1x1"
"$020E0";"FGR P-Verstaerkung Kleinsignal   Rampe WA";"1x1"
"$020E8";"FGR Fenster Kleinsignal P-Regler Endphase WA";"1x1"
"$020EC";"FGR P-Verstaerkung neg. Gross-S. Endphase WA";"1x1"
"$020F0";"FGR Normierungsexponent P-Regler Endphase WA";"1x1"
"$020EE";"FGR P-Verstaerkung pos. Gross-S. Endphase WA";"1x1"
"$020EA";"FGR P-Verstaerkung Kleinsignal   Endphase WA";"1x1"
"$02076";"FGR pos. V-Abweichung mit Wartezeit zum Abschalten";"1x1"
"$02074";"FGR Wartezeit bis Abschalten bei pos. V-Abweichung";"1x1"
"$02072";"FGR untere V/N-Schwelle zum Abschalten FG-Regelung";"1x1"
"$0206E";"FGR obere  N-Schwelle zum Abschalten FG-Regelung";"1x1"
"$0206C";"FGR untere N-Schwelle zum Abschalten FG-Regelung";"1x1"
"$0206A";"FGR obere V-Schwelle zum Abschalten FG-Regelung";"1x1"
"$02068";"FGR untere V-Schwelle zum Abschalten FG-Regelung";"1x1"
"$02070";"FGR V/N-Abweichung zum Abschalten FG-Regelung";"1x1"
"$02088";"FGG untere M_E-Schwelle fuer FGG-Plausibilitaet";"1x1"
"$0208A";"FGG untere N-Schwelle fuer FGG-Plausibilitaet";"1x1"
"$0208C";"FGG untere V-Schwelle fuer FGG-Plausibilitaet";"1x1"
"$02080";"FGR Wartezeit bis Abschalten bei max. Verzoegerung";"1x1"
"$02086";"FGR Zeit fuer AUS-Rampe beim Bremsen";"1x1"
"$02082";"FGR Faktor fuer M_E-proport. Ruecksprung bei AUS";"1x1"
"$0208E";"Faktor mengenprop. Ruecksprung bei Bremse";"1x1"
"$02084";"FGR Rampe zur Mengenreduzierung bei AUS";"1x1"
"$02078";"FGR pos. V-Abweichung zur Abschaltung FG-Regelung";"1x1"
"$0207A";"FGR neg. V-Abweichung zur Abschaltung FG-Regelung";"1x1"
"$0207C";"Faktor V-Abweichung zur Abschaltung FG-Regelung";"1x1"
"$0207E";"FGR max. Verzoegerung zur Abschaltung FG-Regelung";"1x1"
"$020CA";"FGR V-Ist/Soll-Diff. f. Uebergang Halten bei EIN-";"1x1"
"$020C4";"EIN- Beschleunigungsschwelle";"1x1"
"$020C6";"FGR Faktor zur M_E-Erhoehung nach EIN-";"1x1"
"$020C0";"FGR Faktor fuer Rampensteigung bei EIN-";"1x1"
"$020C2";"FGR Offset fuer Rampensteigung bei EIN-";"1x1"
"$020C8";"FGR M_E-Rampensteigung im Uebergangsmode bei EIN-";"1x1"
"$020B4";"FGR V-Ist/Soll-Diff. f. Uebergang Halten bei EIN+";"1x1"
"$020A6";"EIN+ Beschleunigungsschwelle";"1x1"
"$020AE";"FGR Reduktionsfaktor (M_E > M_E-Schwelle) n. EIN+";"1x1"
"$020B0";"FGR Reduktionsfaktor (M_E < M_E-Schwelle) n. EIN+";"1x1"
"$020AC";"FGR M_E-Schwelle f. M_E-Reduktionsfaktor n. EIN+";"1x1"
"$020A4";"FGR Faktor zu M_E-proportion. Anfangswert EIN+";"1x1"
"$020A8";"FGR Faktor fuer Rampensteigung bei EIN+";"1x1"
"$020AA";"FGR Offset fuer Rampensteigung bei EIN+";"1x1"
"$020B2";"FGR M_E-Rampensteigung im Uebergangsmode bei EIN+";"1x1"
"$0209A";"FGR Fenster Kleinsignal I-Regler Halten 2. Gang";"1x1"
"$0209E";"FGR I-Verstaerkung neg. Gross-S. Halten 2. Gang";"1x1"
"$020A2";"FGR Normierungsexponent I-Regler Halten 2. Gang";"1x1"
"$020A0";"FGR I-Verstaerkung pos. Gross-S. Halten 2. Gang";"1x1"
"$0209C";"FGR I-Verstaerkung Kleinsignal   Halten 2. Gang";"1x1"
"$020F2";"FGR Fenster Kleinsignal I-Regler Endphase WA";"1x1"
"$020F6";"FGR I-Verstaerkung neg. Gross-S. Endphase WA";"1x1"
"$020FA";"FGR Normierungsexponent I-Regler         Endphase WA";"1x1"
"$020F8";"FGR I-Verstaerkung pos. Gross-S. Endphase WA";"1x1"
"$020F4";"FGR I-Verstaerkung Kleinsignal   Endphase WA";"1x1"
"$02090";"FGR Fenster Kleinsignal P-Regler Halten 2. Gang";"1x1"
"$02094";"FGR P-Verstaerkung neg. Gross-S. Halten 2. Gang";"1x1"
"$02098";"FGR Normierungsexponent P-Regler Halten 2. Gang";"1x1"
"$02096";"FGR P-Verstaerkung pos. Gross-S. Halten 2. Gang";"1x1"
"$02092";"FGR P-Verstaerkung Kleinsignal   Halten 2. Gang";"1x1"
"$020CC";"FRG Fenster Kleinsignal P-Regler Rampe EIN-";"1x1"
"$020D0";"FGR P-Verstaerkung neg. Gross-S. Rampe EIN-";"1x1"
"$020D4";"FGR Normierungsexponent P-Regler Rampe EIN-";"1x1"
"$020D2";"FGR P-Verstaerkung pos. Gross-S. Rampe EIN-";"1x1"
"$020CE";"FGR P-Verstaerkung Kleinsignal   Rampe EIN-";"1x1"
"$020B6";"FRG Fenster Kleinsignal P-Regler Rampe EIN+";"1x1"
"$020BA";"FGR P-Verstaerkung neg. Gross-S. Rampe EIN+";"1x1"
"$020BE";"FGR Normierungsexponent P-Regler Rampe EIN+";"1x1"
"$020BC";"FGR P-Verstaerkung pos. Gross-S. Rampe EIN+";"1x1"
"$020B8";"FGR P-Verstaerkung Kleinsignal   Rampe EIN+";"1x1"
"$01D40";"Fahrverhalten - Kennfeld M_E = f( N, PWGfi )";"8x12"
"$0167E";"AG4-SG  dN/dt-Schwelle vor Getriebeeingriff";"1x1"
"$01A36";"Inverses Fahrverhaltenkennfeld";"16x12"
"$018CE";"Berechnung des spez. Verbrauch bi = f(N, M_E)";"8x8"
"$04E86";"LLR Koeffizient  DT1-Glied        kalter M. / oGG";"1x1"
"$04E88";"LLR Normierungsexponent DT1-Glied kalter M. / oGG";"1x1"
"$04E8A";"LLR quadrat.  G-Faktor  DT1-Glied kalter M. / oGG";"1x1"
"$04E8C";"LLR linearer  G-Faktor  DT1-Glied kalter M. / oGG";"1x1"
"$04E8E";"LLR konstanter G-Faktor DT1-Glied kalter M. / oGG";"1x1"
"$04E7C";"LLR Fenster Kleinsignal I-Regler kalter M. / oGG";"1x1"
"$04E80";"LLR I-Verstaerkung neg. Gross-S. kalter M. / oGG";"1x1"
"$04E84";"LLR Normierungsexponent I-Regler kalter M. / oGG";"1x1"
"$04E82";"LLR I-Verstaerkung pos. Gross-S. kalter M. / oGG";"1x1"
"$04E7E";"LLR I-Verstaerkung Kleinsignal   kalter M. / oGG";"1x1"
"$04E72";"LLR Fenster Kleinsignal P-Regler kalter M. / oGG";"1x1"
"$04E76";"LLR P-Verstaerkung neg. Gross-S. kalter M. / oGG";"1x1"
"$04E7A";"LLR Normierungsexponent P-Regler kalter M. / oGG";"1x1"
"$04E78";"LLR P-Verstaerkung pos. Gross-S. kalter M. / oGG";"1x1"
"$04E74";"LLR P-Verstaerkung Kleinsignal   kalter M. / oGG";"1x1"
"$04E92";"LLR Einschrittmenge Vorsteuerung kalter M. / oGG";"1x1"
"$04E90";"LLR N_LLBAS-Offset Vorsteuerung  kalter M. / oGG";"1x1"
"$04ACA";"METK Bezugstemperatur f. Kraftstoffmengenkorrektur";"1x1"
"$04AC8";"METK Gewichtungsfaktor f. Kraftstoffmengenkorrektur";"1x1"
"$04AF6";"METK T_K-abh. Mengenkorrektur  dMETK = f(N, M_E)";"8x9"
"$04AC4";"METK obere T_K-Grenze f. Kraftstoffmengenkorrektur";"1x1"
"$04AC6";"METK untere T_K-Grenze f. Kraftstoffmengenkorrektur";"1x1"
"$04E42";"LLR Koeffizient  DT1-Glied        kalter M. / uGG";"1x1"
